Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
13156,21,3,1586.54,4,3,4,434,Potential Loyalists
13157,45,5,3946.14,3,4,5,345,Loyal Customers
13158,24,1,307.12,4,1,2,412,Others
13161,136,1,359.38,2,1,2,212,At Risk
13162,16,12,7587.2,4,5,5,455,Best Customers
13163,246,1,17.65,1,1,1,111,At Risk
13164,205,2,372.2,1,2,2,122,At Risk
13165,49,1,429.68,3,1,2,312,Others
13166,50,1,458.73,3,1,2,312,Others
13167,26,1,333.82,4,1,2,412,Others
13168,178,1,541.14,1,1,3,113,At Risk
13169,198,1,127.2,1,1,1,111,At Risk
13172,36,1,69.6,4,1,1,411,Others
13173,3,10,2202.11,5,5,5,555,Best Customers
13174,5,9,6602.7,5,5,5,555,Best Customers
13175,218,2,831.45,1,2,3,123,At Risk
13177,66,1,229.75,3,1,1,311,Others
13178,33,10,8333.72,4,5,5,455,Best Customers
13179,254,1,572.3100000000001,1,1,3,113,At Risk
13180,243,1,86.10000000000001,1,1,1,111,At Risk
13181,17,1,359.69,4,1,2,412,Others
13183,30,6,3078.4,4,4,5,445,Best Customers
13187,260,3,92.34,1,3,1,131,Others
13190,180,3,570.66,1,3,3,133,Others
13191,294,1,159.21,1,1,1,111,At Risk
13192,171,4,1646.6399999999999,2,4,4,244,Loyal Customers
13194,57,1,412.08,3,1,2,312,Others
13195,50,1,136.73,3,1,1,311,Others
13196,79,3,1271.06,2,3,4,234,Others
13197,245,1,373.01000000000005,1,1,2,112,At Risk
13198,23,2,1572.99,4,2,4,424,Others
13199,2,30,6615.77,5,5,5,555,Best Customers
13201,138,4,1233.06,2,4,4,244,Loyal Customers
13202,30,7,1580.3,4,5,4,454,Best Customers
13203,22,6,1778.79,4,4,4,444,Best Customers
13204,367,1,966.6600000000001,1,1,3,113,At Risk
13205,79,1,2803.2,2,1,5,215,At Risk
13206,36,13,8308.19,4,5,5,455,Best Customers
13207,87,2,285.6,2,2,2,222,At Risk
13208,85,3,758.65,2,3,3,233,Others
13209,150,5,2617.9,2,4,5,245,Loyal Customers
13211,17,7,1523.35,4,5,4,454,Best Customers
13213,19,6,2330.94,4,4,5,445,Best Customers
13214,53,7,3264.23,3,5,5,355,Loyal Customers
13215,38,1,81.6,3,1,1,311,Others
13217,291,1,132.5,1,1,1,111,At Risk
13219,254,1,76.23,1,1,1,111,At Risk
13220,211,1,516.8,1,1,3,113,At Risk
13222,213,1,88.5,1,1,1,111,At Risk
13223,59,4,805.9200000000001,3,4,3,343,Loyal Customers
13225,57,9,9796.23,3,5,5,355,Loyal Customers
13226,29,1,204.25,4,1,1,411,Others
13230,1,17,3447.33,5,5,5,555,Best Customers
13233,56,2,571.34,3,2,3,323,Others
13234,308,2,346.5,1,2,2,122,At Risk
13237,23,1,643.0,4,1,3,413,Others
13238,66,2,305.9,3,2,2,322,Others
13239,73,4,1265.1299999999999,2,4,4,244,Loyal Customers
13240,1,5,1030.76,5,4,4,544,Best Customers
13241,47,1,112.53,3,1,1,311,Others
13242,87,4,429.0,2,4,2,242,Others
13243,85,4,635.26,2,4,3,243,Loyal Customers
13245,68,1,558.72,3,1,3,313,Others
13246,29,5,1390.23,4,4,4,444,Best Customers
13249,37,6,897.52,3,4,3,343,Loyal Customers
13250,96,2,253.09,2,2,2,222,At Risk
13251,38,1,252.68,3,1,2,312,Others
13252,30,2,399.3,4,2,2,422,Others
13253,66,2,1920.71,3,2,4,324,Others
13254,12,1,51.410000000000004,5,1,1,511,Others
13255,9,2,504.95,5,2,3,523,Others
13257,72,1,149.75,2,1,1,211,At Risk
13258,15,2,336.59999999999997,5,2,2,522,Others
13259,33,8,1115.61,4,5,4,454,Best Customers
13262,25,2,373.16,4,2,2,422,Others
13263,29,4,1239.27,4,4,4,444,Best Customers
13264,78,1,722.5600000000001,2,1,3,213,At Risk
13266,49,7,2300.78,3,5,5,355,Loyal Customers
13267,2,18,5236.77,5,5,5,555,Best Customers
13269,5,14,3545.47,5,5,5,555,Best Customers
13270,2,1,590.0,5,1,3,513,Others
13274,45,1,360.85,3,1,2,312,Others
13275,19,2,238.86,4,2,1,421,Others
13276,33,3,1300.98,4,3,4,434,Potential Loyalists
13277,16,3,264.9,4,3,2,432,Potential Loyalists
13278,35,3,882.62,4,3,3,433,Potential Loyalists
13280,15,4,1494.87,5,4,4,544,Best Customers
13281,75,1,350.85,2,1,2,212,At Risk
13282,42,1,181.05,3,1,1,311,Others
13283,203,2,279.7,1,2,2,122,At Risk
13285,236,2,655.47,1,2,3,123,At Risk
13286,236,1,734.91,1,1,3,113,At Risk
13287,239,3,781.59,1,3,3,133,Others
13288,79,5,927.61,2,4,3,243,Loyal Customers
13289,359,1,307.95,1,1,2,112,At Risk
13291,50,10,2909.68,3,5,5,355,Loyal Customers
13292,51,3,415.57,3,3,2,332,Potential Loyalists
13293,28,6,1192.94,4,4,4,444,Best Customers
13294,282,1,815.79,1,1,3,113,At Risk
13295,12,3,900.77,5,3,3,533,Potential Loyalists
13296,59,5,705.11,3,4,3,343,Loyal Customers
13297,21,3,2278.77,4,3,5,435,Potential Loyalists
13299,59,2,1076.2,3,2,4,324,Others
13300,24,2,913.62,4,2,3,423,Others
13302,162,1,95.45,2,1,1,211,At Risk
13303,36,1,61.72,4,1,1,411,Others
13304,91,3,917.57,2,3,3,233,Others
13305,8,7,1751.75,5,5,4,554,Best Customers
13306,66,1,53.65,3,1,1,311,Others
13307,123,2,258.34,2,2,2,222,At Risk
13308,232,1,284.86,1,1,2,112,At Risk
13309,28,1,249.58,4,1,2,412,Others
13310,16,2,409.17,4,2,2,422,Others
13312,87,1,124.75,2,1,1,211,At Risk
13313,115,7,1890.0,2,5,4,254,Loyal Customers
13315,325,1,310.26,1,1,2,112,At Risk
13316,28,6,7207.89,4,4,5,445,Best Customers
13317,21,13,4212.411,4,5,5,455,Best Customers
13319,1,34,11236.95,5,5,5,555,Best Customers
13320,70,2,679.4,3,2,3,323,Others
13324,64,8,3391.52,3,5,5,355,Loyal Customers
13326,68,1,281.76,3,1,2,312,Others
13327,1,14,6251.71,5,5,5,555,Best Customers
13329,2,7,4323.97,5,5,5,555,Best Customers
13330,91,3,1655.17,2,3,4,234,Others
13331,37,1,262.4,3,1,2,312,Others
13333,47,3,1015.74,3,3,4,334,Potential Loyalists
13334,172,2,2699.48,2,2,5,225,At Risk
13337,182,1,1575.26,1,1,4,114,At Risk
13338,177,3,1908.6,1,3,4,134,Others
13340,53,5,11364.08,3,4,5,345,Loyal Customers
13346,98,6,299.4,2,4,2,242,Others
13357,130,4,3185.61,2,4,5,245,Loyal Customers
13359,39,1,553.75,3,1,3,313,Others
13360,67,4,1503.65,3,4,4,344,Loyal Customers
13361,108,2,1450.5,2,2,4,224,At Risk
13362,14,3,2303.33,5,3,5,535,Potential Loyalists
13363,45,1,731.36,3,1,3,313,Others
13367,67,1,460.20000000000005,3,1,2,312,Others
13368,50,2,448.1,3,2,2,322,Others
13369,1,1,258.28000000000003,5,1,2,512,Others
13370,7,1,754.87,5,1,3,513,Others
13371,141,2,2297.66,2,2,5,225,At Risk
13373,51,3,4274.94,3,3,5,335,Potential Loyalists
13374,50,2,372.8,3,2,2,322,Others
13375,80,1,1013.58,2,1,4,214,At Risk
13377,32,2,1452.88,4,2,4,424,Others
13380,68,1,62.4,3,1,1,311,Others
13381,15,6,4585.06,5,4,5,545,Best Customers
13382,64,4,1164.59,3,4,4,344,Loyal Customers
13383,179,1,305.28000000000003,1,1,2,112,At Risk
13384,26,4,2528.9,4,4,5,445,Best Customers
13386,50,2,835.46,3,2,3,323,Others
13387,53,1,181.84,3,1,1,311,Others
13388,239,1,508.55,1,1,3,113,At Risk
13392,313,1,91.14,1,1,1,111,At Risk
13393,219,4,1131.45,1,4,4,144,Loyal Customers
13394,15,11,4101.68,5,5,5,555,Best Customers
13395,36,2,872.51,4,2,3,423,Others
13397,73,5,1647.74,2,4,4,244,Loyal Customers
13398,84,1,213.0,2,1,1,211,At Risk
13399,100,3,275.4,2,3,2,232,Others
13400,218,1,310.83,1,1,2,112,At Risk
13402,8,3,913.9000000000001,5,3,3,533,Potential Loyalists
13403,23,2,154.5,4,2,1,421,Others
13405,117,3,641.36,2,3,3,233,Others
13406,63,2,568.92,3,2,3,323,Others
13407,214,3,2244.7,1,3,5,135,Others
13408,7,46,23616.422,5,5,5,555,Best Customers
13410,29,4,1198.9,4,4,4,444,Best Customers
13412,256,1,487.34999999999997,1,1,2,112,At Risk
13413,275,6,429.44,1,4,2,142,Others
13414,99,3,1103.64,2,3,4,234,Others
13415,108,4,784.17,2,4,3,243,Loyal Customers
13416,372,1,228.3,1,1,1,111,At Risk
13417,183,4,1028.66,1,4,4,144,Loyal Customers
13418,8,15,6055.47,5,5,5,555,Best Customers
13421,42,6,2225.04,3,4,5,345,Loyal Customers
13423,64,1,217.03,3,1,1,311,Others
13424,85,1,572.77,2,1,3,213,At Risk
13425,144,2,1766.22,2,2,4,224,At Risk
13426,18,12,4526.06,4,5,5,455,Best Customers
13427,113,3,423.93,2,3,2,232,Others
13428,150,2,276.76,2,2,2,222,At Risk
13431,42,6,2047.14,3,4,4,344,Loyal Customers
13432,207,2,436.55,1,2,2,122,At Risk
13433,137,4,658.3199999999999,2,4,3,243,Loyal Customers
13434,21,3,1132.6200000000001,4,3,4,434,Potential Loyalists
13435,12,2,637.44,5,2,3,523,Others
13438,183,1,46.5,1,1,1,111,At Risk
13439,24,2,702.9,4,2,3,423,Others
13440,59,7,1295.25,3,5,4,354,Loyal Customers
13441,67,1,424.26,3,1,2,312,Others
13442,303,3,419.87,1,3,2,132,Others
13443,84,6,1269.3700000000001,2,4,4,244,Loyal Customers
13444,10,2,619.08,5,2,3,523,Others
13445,262,1,241.89999999999998,1,1,1,111,At Risk
13446,66,11,3881.89,3,5,5,355,Loyal Customers
13448,9,8,5295.49,5,5,5,555,Best Customers
13450,10,7,2076.32,5,5,4,554,Best Customers
13451,17,6,4190.66,4,4,5,445,Best Customers
13452,108,1,139.8,2,1,1,211,At Risk
13453,38,1,424.71,3,1,2,312,Others
13454,277,1,219.87,1,1,1,111,At Risk
13455,2,5,1847.59,5,4,4,544,Best Customers
13457,324,2,148.22,1,2,1,121,At Risk
13458,15,2,2312.7,5,2,5,525,Others
13459,260,2,1160.4099999999999,1,2,4,124,At Risk
13461,43,3,2715.0,3,3,5,335,Potential Loyalists
13462,46,4,1002.35,3,4,4,344,Loyal Customers
13464,30,5,2422.96,4,4,5,445,Best Customers
13465,82,2,931.12,2,2,3,223,At Risk
13466,44,4,705.45,3,4,3,343,Loyal Customers
13468,4,38,7670.54,5,5,5,555,Best Customers
13469,289,1,82.4,1,1,1,111,At Risk
13472,99,2,592.24,2,2,3,223,At Risk
13473,210,6,2235.12,1,4,5,145,Loyal Customers
13474,79,2,419.75,2,2,2,222,At Risk
13476,42,3,823.0,3,3,3,333,Potential Loyalists
13477,91,5,1364.59,2,4,4,244,Loyal Customers
13478,105,5,2215.78,2,4,5,245,Loyal Customers
13479,88,2,550.42,2,2,3,223,At Risk
13480,52,2,627.82,3,2,3,323,Others
13481,10,6,2026.28,5,4,4,544,Best Customers
13482,263,1,151.45,1,1,1,111,At Risk
13484,19,2,476.92,4,2,2,422,Others
13485,12,10,2560.98,5,5,5,555,Best Customers
13487,141,2,271.47,2,2,2,222,At Risk
13488,3,11,6619.57,5,5,5,555,Best Customers
13490,290,1,154.25,1,1,1,111,At Risk
13491,8,18,3350.7400000000002,5,5,5,555,Best Customers
13495,4,6,3329.39,5,4,5,545,Best Customers
13497,4,5,972.28,5,4,3,543,Loyal Customers
13498,366,1,327.38,1,1,2,112,At Risk
13500,37,1,299.53,3,1,2,312,Others
13501,122,2,1544.79,2,2,4,224,At Risk
13502,51,2,488.5,3,2,2,322,Others
13503,115,4,1561.19,2,4,4,244,Loyal Customers
13506,5,4,1180.68,5,4,4,544,Best Customers
13508,278,1,176.07999999999998,1,1,1,111,At Risk
13509,143,1,135.0,2,1,1,211,At Risk
13510,11,7,2766.73,5,5,5,555,Best Customers
13511,312,1,282.76,1,1,2,112,At Risk
13512,23,3,462.18,4,3,2,432,Potential Loyalists
13513,77,2,619.49,2,2,3,223,At Risk
13514,64,3,663.7,3,3,3,333,Potential Loyalists
13515,85,2,374.7,2,2,2,222,At Risk
13516,53,1,295.85,3,1,2,312,Others
13519,78,1,220.46,2,1,1,211,At Risk
13520,7,6,2685.05,5,4,5,545,Best Customers
13523,2,2,1136.64,5,2,4,524,Others
13526,374,2,1182.0,1,2,4,124,At Risk
13527,54,5,2298.93,3,4,5,345,Loyal Customers
13530,270,1,402.97999999999996,1,1,2,112,At Risk
13531,2,5,1254.72,5,4,4,544,Best Customers
13534,15,10,1850.82,5,5,4,554,Best Customers
13535,38,1,89.5,3,1,1,311,Others
13537,61,2,717.85,3,2,3,323,Others
13538,32,5,1822.28,4,4,4,444,Best Customers
13539,56,4,938.02,3,4,3,343,Loyal Customers
13540,103,3,632.39,2,3,3,233,Others
13541,63,2,785.25,3,2,3,323,Others
13542,12,17,3959.4900000000002,5,5,5,555,Best Customers
13543,270,2,1439.6100000000001,1,2,4,124,At Risk
13544,47,4,514.14,3,4,3,343,Loyal Customers
13545,26,2,364.93,4,2,2,422,Others
13546,18,2,465.15,4,2,2,422,Others
13547,44,1,164.53,3,1,1,311,Others
13548,107,1,223.28,2,1,1,211,At Risk
13549,23,1,87.6,4,1,1,411,Others
13550,19,1,342.55,4,1,2,412,Others
13551,302,1,152.39999999999998,1,1,1,111,At Risk
13552,64,10,3208.85,3,5,5,355,Loyal Customers
13553,310,1,499.6,1,1,3,113,At Risk
13554,16,7,1629.35,4,5,4,454,Best Customers
13555,14,9,4792.96,5,5,5,555,Best Customers
13556,65,2,200.82,3,2,1,321,Others
13557,51,11,2448.2,3,5,5,355,Loyal Customers
13559,148,2,990.0,2,2,4,224,At Risk
13561,33,10,1661.54,4,5,4,454,Best Customers
13562,37,5,3038.85,3,4,5,345,Loyal Customers
13564,4,35,15242.24,5,5,5,555,Best Customers
13565,47,1,174.57999999999998,3,1,1,311,Others
13566,70,3,827.91,3,3,3,333,Potential Loyalists
13567,64,4,1079.29,3,4,4,344,Loyal Customers
13569,3,3,497.74,5,3,3,533,Potential Loyalists
13571,18,14,2448.32,4,5,5,455,Best Customers
13573,15,4,612.82,5,4,3,543,Loyal Customers
13574,47,1,404.45,3,1,2,312,Others
13576,9,11,4834.400000000001,5,5,5,555,Best Customers
13577,18,7,1796.68,4,5,4,454,Best Customers
13578,45,1,147.66,3,1,1,311,Others
13579,5,4,1072.0,5,4,4,544,Best Customers
13580,42,1,107.75,3,1,1,311,Others
13581,50,1,162.53,3,1,1,311,Others
13582,25,2,241.68,4,2,1,421,Others
13583,315,1,664.001,1,1,3,113,At Risk
13584,134,2,243.3,2,2,1,221,At Risk
13585,166,3,684.54,2,3,3,233,Others
13586,177,1,127.28,1,1,1,111,At Risk
13587,85,3,961.1,2,3,3,233,Others
13589,85,4,741.09,2,4,3,243,Loyal Customers
13590,11,12,4354.12,5,5,5,555,Best Customers
13591,71,4,976.8100000000001,2,4,3,243,Loyal Customers
13593,23,9,3481.41,4,5,5,455,Best Customers
13594,121,1,136.35000000000002,2,1,1,211,At Risk
13595,152,3,784.48,2,3,3,233,Others
13597,36,2,396.71,4,2,2,422,Others
13598,131,4,601.92,2,4,3,243,Loyal Customers
13599,2,14,5013.96,5,5,5,555,Best Customers
13600,270,1,298.9,1,1,2,112,At Risk
13601,28,2,466.67,4,2,2,422,Others
13602,17,3,596.28,4,3,3,433,Potential Loyalists
13604,294,1,717.62,1,1,3,113,At Risk
13605,23,2,522.67,4,2,3,423,Others
13607,38,1,400.3,3,1,2,312,Others
13608,176,1,232.05,2,1,1,211,At Risk
13609,229,1,167.35,1,1,1,111,At Risk
13610,23,7,1020.13,4,5,4,454,Best Customers
13611,10,7,2143.53,5,5,5,555,Best Customers
13612,268,1,818.29,1,1,3,113,At Risk
13613,88,5,1039.8500000000001,2,4,4,244,Loyal Customers
13614,29,2,747.28,4,2,3,423,Others
13615,35,7,5854.84,4,5,5,455,Best Customers
13616,204,2,283.85,1,2,2,122,At Risk
13617,44,5,734.57,3,4,3,343,Loyal Customers
13619,180,2,223.44,1,2,1,121,At Risk
13620,164,1,112.34,2,1,1,211,At Risk
13622,332,1,658.95,1,1,3,113,At Risk
13623,16,5,1805.32,4,4,4,444,Best Customers
13624,24,1,462.08,4,1,2,412,Others
13625,232,1,301.26,1,1,2,112,At Risk
13626,15,1,449.81,5,1,2,512,Others
13627,124,2,607.43,2,2,3,223,At Risk
13628,312,1,310.14,1,1,2,112,At Risk
13629,49,8,5578.5,3,5,5,355,Loyal Customers
13632,30,3,1526.88,4,3,4,434,Potential Loyalists
13634,12,10,3440.7200000000003,5,5,5,555,Best Customers
13635,78,3,1928.1299999999999,2,3,4,234,Others
13639,72,1,312.93,2,1,2,212,At Risk
13640,247,1,405.0,1,1,2,112,At Risk
13641,276,4,942.37,1,4,3,143,Loyal Customers
13642,68,3,159.92,3,3,1,331,Potential Loyalists
13643,18,7,1637.33,4,5,4,454,Best Customers
13646,35,2,326.25,4,2,2,422,Others
13647,130,4,1393.56,2,4,4,244,Loyal Customers
13648,36,8,1759.07,4,5,4,454,Best Customers
13649,2,5,1304.88,5,4,4,544,Best Customers
13650,10,4,1451.66,5,4,4,544,Best Customers
13651,17,1,132.65,4,1,1,411,Others
13652,4,3,1475.77,5,3,4,534,Potential Loyalists
13653,123,1,152.2,2,1,1,211,At Risk
13654,16,5,3600.67,4,4,5,445,Best Customers
13655,10,4,1347.54,5,4,4,544,Best Customers
13656,135,2,699.2,2,2,3,223,At Risk
13658,19,4,3386.33,4,4,5,445,Best Customers
13659,52,10,3321.68,3,5,5,355,Loyal Customers
13660,36,1,306.64,4,1,2,412,Others
13661,239,1,325.24,1,1,2,112,At Risk
13662,21,8,1352.35,4,5,4,454,Best Customers
13663,16,4,1858.04,4,4,4,444,Best Customers
13665,22,3,1711.6599999999999,4,3,4,434,Potential Loyalists
13666,56,2,42.4,3,2,1,321,Others
13668,19,14,6638.650000000001,4,5,5,455,Best Customers
13669,43,1,195.0,3,1,1,311,Others
13671,30,1,172.6,4,1,1,411,Others
13672,366,1,233.53000000000003,1,1,1,111,At Risk
13674,68,1,240.68,3,1,1,311,Others
13676,175,2,243.9,2,2,1,221,At Risk
13677,40,2,551.24,3,2,3,323,Others
13679,129,3,281.26,2,3,2,232,Others
13680,107,8,7700.55,2,5,5,255,Loyal Customers
13683,93,1,258.6,2,1,2,212,At Risk
13684,26,3,529.75,4,3,3,433,Potential Loyalists
13686,16,2,337.04,4,2,2,422,Others
13687,74,1,11880.84,2,1,5,215,At Risk
13688,271,1,375.5,1,1,2,112,At Risk
13689,80,1,349.5,2,1,2,212,At Risk
13691,32,1,210.78,4,1,1,411,Others
13692,44,2,1626.08,3,2,4,324,Others
13693,10,9,2011.82,5,5,4,554,Best Customers
13694,9,94,131443.19,5,5,5,555,Best Customers
13695,213,1,266.6,1,1,2,112,At Risk
13696,57,3,2020.4,3,3,4,334,Potential Loyalists
13698,232,2,451.73,1,2,2,122,At Risk
13699,186,1,455.57,1,1,2,112,At Risk
13700,53,3,348.34,3,3,2,332,Potential Loyalists
13701,82,1,161.0,2,1,1,211,At Risk
13702,81,1,135.18,2,1,1,211,At Risk
13703,51,1,326.06,3,1,2,312,Others
13705,9,5,1323.47,5,4,4,544,Best Customers
13706,262,1,300.38,1,1,2,112,At Risk
13707,65,3,2559.45,3,3,5,335,Potential Loyalists
13709,82,5,1263.7,2,4,4,244,Loyal Customers
13710,59,2,329.04,3,2,2,322,Others
13711,42,7,1540.2,3,5,4,354,Loyal Customers
13712,246,1,537.58,1,1,3,113,At Risk
13713,44,3,740.76,3,3,3,333,Potential Loyalists
13714,101,1,161.35,2,1,1,211,At Risk
13715,8,13,7348.3,5,5,5,555,Best Customers
13717,93,2,318.29,2,2,2,222,At Risk
13719,29,6,1740.42,4,4,4,444,Best Customers
13721,31,1,217.39999999999998,4,1,1,411,Others
13722,56,7,3260.0,3,5,5,355,Loyal Customers
13723,28,5,994.23,4,4,4,444,Best Customers
13724,273,1,213.01,1,1,1,111,At Risk
13727,247,6,740.6700000000001,1,4,3,143,Loyal Customers
13728,23,10,1839.03,4,5,4,454,Best Customers
13729,71,3,724.73,2,3,3,233,Others
13733,46,2,487.03000000000003,3,2,2,322,Others
13734,144,4,6695.6900000000005,2,4,5,245,Loyal Customers
13735,12,9,6879.2300000000005,5,5,5,555,Best Customers
13736,61,5,2022.67,3,4,4,344,Loyal Customers
13738,32,1,434.78000000000003,4,1,2,412,Others
13739,163,1,75.3,2,1,1,211,At Risk
13740,51,4,1232.02,3,4,4,344,Loyal Customers
13745,182,1,477.32,1,1,2,112,At Risk
13746,49,1,176.69,3,1,1,311,Others
13747,9,2,169.79999999999998,5,2,1,521,Others
13748,9,5,1320.1,5,4,4,544,Best Customers
13750,16,6,1954.92,4,4,4,444,Best Customers
13752,163,1,404.45000000000005,2,1,2,212,At Risk
13753,234,3,1353.31,1,3,4,134,Others
13754,73,1,164.45000000000002,2,1,1,211,At Risk
13756,3,10,3999.2300000000005,5,5,5,555,Best Customers
13757,310,1,195.55,1,1,1,111,At Risk
13758,2,9,6123.59,5,5,5,555,Best Customers
13760,40,3,1076.85,3,3,4,334,Potential Loyalists
13761,138,4,881.52,2,4,3,243,Loyal Customers
13762,229,4,2165.76,1,4,5,145,Loyal Customers
13763,53,2,3502.48,3,2,5,325,Others
13764,205,3,1392.25,1,3,4,134,Others
13765,289,1,352.821,1,1,2,112,At Risk
13766,131,1,190.35,2,1,1,211,At Risk
13767,5,39,18320.170000000002,5,5,5,555,Best Customers
13768,362,2,875.97,1,2,3,123,At Risk
13769,3,11,3003.9100000000003,5,5,5,555,Best Customers
13770,58,4,785.37,3,4,3,343,Loyal Customers
13771,169,5,3094.37,2,4,5,245,Loyal Customers
13772,36,5,1977.39,4,4,4,444,Best Customers
13773,32,2,301.54,4,2,2,422,Others
13775,226,1,1049.66,1,1,4,114,At Risk
13777,2,37,30501.260000000002,5,5,5,555,Best Customers
13778,127,3,945.79,2,3,3,233,Others
13779,151,1,161.13,2,1,1,211,At Risk
13780,43,1,372.06,3,1,2,312,Others
13781,228,2,650.99,1,2,3,123,At Risk
13782,89,7,877.22,2,5,3,253,Loyal Customers
13783,123,4,1542.09,2,4,4,244,Loyal Customers
13784,70,3,447.44,3,3,2,332,Potential Loyalists
13785,64,4,542.49,3,4,3,343,Loyal Customers
13786,3,6,3127.99,5,4,5,545,Best Customers
13787,94,4,913.46,2,4,3,243,Loyal Customers
13788,141,1,3.75,2,1,1,211,At Risk
13789,24,1,239.45999999999998,4,1,1,411,Others
13792,58,1,188.4,3,1,1,311,Others
13793,282,1,96.0,1,1,1,111,At Risk
13794,182,1,126.03,1,1,1,111,At Risk
13795,24,4,836.3,4,4,3,443,Loyal Customers
13796,135,1,289.7,2,1,2,212,At Risk
13797,72,3,1179.45,2,3,4,234,Others
13798,8,54,38683.02,5,5,5,555,Best Customers
13799,80,7,2114.71,2,5,4,254,Loyal Customers
13800,66,2,1121.24,3,2,4,324,Others
13802,10,16,21659.69,5,5,5,555,Best Customers
13803,67,2,1061.84,3,2,4,324,Others
13804,71,2,572.73,2,2,3,223,At Risk
13807,3,3,422.2,5,3,2,532,Potential Loyalists
13809,30,2,524.65,4,2,3,423,Others
13813,163,4,1218.61,2,4,4,244,Loyal Customers
13814,163,1,678.2,2,1,3,213,At Risk
13815,42,4,3070.38,3,4,5,345,Loyal Customers
13818,65,1,61.28,3,1,1,311,Others
13819,305,3,1502.0,1,3,4,134,Others
13820,54,3,652.75,3,3,3,333,Potential Loyalists
13821,29,4,993.44,4,4,4,444,Best Customers
13823,16,5,2445.79,4,4,5,445,Best Customers
13824,15,7,1615.82,5,5,4,554,Best Customers
13825,257,2,255.59,1,2,2,122,At Risk
13829,57,1,102.0,3,1,1,311,Others
13830,217,1,156.85000000000002,1,1,1,111,At Risk
13831,5,13,4795.09,5,5,5,555,Best Customers
13832,58,1,557.6899999999999,3,1,3,313,Others
13833,40,1,316.56,3,1,2,312,Others
13834,212,2,324.19,1,2,2,122,At Risk
13835,155,3,260.7,2,3,2,232,Others
13836,35,2,620.37,4,2,3,423,Others
13838,5,7,1245.91,5,5,4,554,Best Customers
13839,122,1,139.95000000000002,2,1,1,211,At Risk
13840,52,1,651.4,3,1,3,313,Others
13842,2,10,2244.29,5,5,5,555,Best Customers
13843,17,1,319.75,4,1,2,412,Others
13846,35,1,442.73,4,1,2,412,Others
13847,355,1,310.72,1,1,2,112,At Risk
13848,2,6,2080.0,5,4,4,544,Best Customers
13849,33,3,1931.35,4,3,4,434,Potential Loyalists
13851,15,5,1955.0,5,4,4,544,Best Customers
13852,246,1,187.35000000000002,1,1,1,111,At Risk
13854,1,15,4144.44,5,5,5,555,Best Customers
13855,136,4,1310.3400000000001,2,4,4,244,Loyal Customers
13856,99,8,753.53,2,5,3,253,Loyal Customers
13857,29,6,1000.91,4,4,4,444,Best Customers
13859,165,1,314.7,2,1,2,212,At Risk
13861,65,2,273.26,3,2,2,322,Others
13862,25,1,346.73,4,1,2,412,Others
13863,101,3,933.77,2,3,3,233,Others
13864,22,1,662.4000000000001,4,1,3,413,Others
13869,17,6,4913.22,4,4,5,445,Best Customers
13870,23,7,2941.14,4,5,5,455,Best Customers
13871,64,4,1482.6,3,4,4,344,Loyal Customers
13872,163,3,919.57,2,3,3,233,Others
13873,19,5,649.32,4,4,3,443,Loyal Customers
13874,140,6,1508.7,2,4,4,244,Loyal Customers
13875,23,9,3027.58,4,5,5,455,Best Customers
13877,106,2,332.44,2,2,2,222,At Risk
13878,183,3,1145.33,1,3,4,134,Others
13879,281,1,395.5,1,1,2,112,At Risk
13880,3,5,1171.89,5,4,4,544,Best Customers
13881,11,23,28019.58,5,5,5,555,Best Customers
13883,39,9,3860.89,3,5,5,355,Loyal Customers
13884,12,5,1037.43,5,4,4,544,Best Customers
13888,40,5,1405.92,3,4,4,344,Loyal Customers
13889,18,5,1574.3300000000002,4,4,4,444,Best Customers
13890,10,4,1043.57,5,4,4,544,Best Customers
13891,14,3,859.21,5,3,3,533,Potential Loyalists
13892,113,2,634.68,2,2,3,223,At Risk
13895,151,2,1415.45,2,2,4,224,At Risk
13896,261,1,388.55,1,1,2,112,At Risk
13897,74,2,849.56,2,2,3,223,At Risk
13898,47,1,530.47,3,1,3,313,Others
13900,25,3,869.64,4,3,3,433,Potential Loyalists
13901,10,10,2809.14,5,5,5,555,Best Customers
13902,268,5,34023.26,1,4,5,145,Loyal Customers
13903,36,1,165.45000000000002,4,1,1,411,Others
13905,368,1,312.65,1,1,2,112,At Risk
13906,45,1,42.0,3,1,1,311,Others
13907,327,1,136.8,1,1,1,111,At Risk
13909,59,2,282.85,3,2,2,322,Others
13911,15,11,1654.08,5,5,4,554,Best Customers
13912,59,1,124.95,3,1,1,311,Others
13913,142,1,42.22,2,1,1,211,At Risk
13915,30,1,70.80000000000001,4,1,1,411,Others
13916,99,4,1275.81,2,4,4,244,Loyal Customers
13919,60,2,903.87,3,2,3,323,Others
13920,67,4,1774.68,3,4,4,344,Loyal Customers
13921,38,4,730.7,3,4,3,343,Loyal Customers
13922,73,2,692.95,2,2,3,223,At Risk
13927,73,1,359.27,2,1,2,212,At Risk
